PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,1452, the wangan &amp; jagalingou tribal warriors from australia have taken back control of their indigenous lands from the fossi…,144,28/8/2020 18:45,Twitter for iPhone,0,421,en
site,site,1453, #fridaysforfuturechina #letchinastrikeforclimate #为未来的星期五65th day. today the journalist said he is so afraid when the police…,140,28/8/2020 18:40,Twitter for iPhone,0,166,en
site,site,1454, climate strike week 52. its been 1 year since i started school striking for the climate. i'm still alone. (at least that…,139,28/8/2020 18:29,Twitter for iPhone,0,706,en
site,site,1455, the health of our planet and humanity's future are inseparable. the climate crisis is now eating into our future. time to #…,140,28/8/2020 18:12,Twitter for iPhone,0,2585,en
site,site,1456, #climatestrike for #climatejustice.youths across #india strike for environmental justice.save the planet.save the future.…,140,28/8/2020 18:11,Twitter for iPhone,0,296,en
site,site,1457, week ten #salvage_the_safer #safer_oil_tanker #climateemergency #climatestrikeonline #fridaysforfuture #fff_saudiarabia…,140,28/8/2020 14:53,Twitter for iPhone,0,188,en
site,site,1458, striking for the climate with ! #fridaysforfuture ,102,28/8/2020 13:36,Twitter Web App,0,259,en
site,site,1459," #schoolstrike4climate week 81 at the scottish parliament in edinburgh, scotland! #fridaysforfuture ",140,28/8/2020 13:36,Twitter Web App,0,300,en
site,site,1460," week 49, from latin america, with a plant in my hand we say to those who invade and destroy biodiversity #sosamazonia and…",139,28/8/2020 13:35,Twitter Web App,0,196,en
site,site,1461," even if our leaders choose not to act fast, we'll not tire from striking to them attentive and awake. the #climatecris…",140,28/8/2020 13:35,Twitter Web App,0,285,en
site,site,1462, school strike week 82. #fridaysforfuture #schoolstrike4climate ,106,28/8/2020 13:35,Twitter Web App,0,497,en
site,site,1463, my 75th week on #climatestrike 🌍last strike before school starts. today i joined the #sosamazonia demonstration outside the…,140,28/8/2020 11:00,Twitter for iPhone,0,481,en
site,site,1464, those behind the ecological breakdown have never stopped. #climatestrikeonline continues week 22 #schoolstrike4climate…,138,28/8/2020 8:31,Twitter for iPhone,0,367,en
site,site,1465,school strike week 106. back outside the swedish parliament!we will not go away until you #facetheclimateemergency… ,140,28/8/2020 7:04,Twitter for iPhone,8008,1965,en
site,site,1466," #fridaysforfuture climate strike on gadigal land in sydney, australia. week 51. ",117,28/8/2020 6:13,Twitter Web App,0,361,en
site,site,1467," today on my  #schoolstrike4climate  i'm  dedicating it to fellow students in india.with the recent floods, the corona pa…",140,28/8/2020 6:10,Twitter Web App,0,1425,en
site,site,1468, the blockade of central stockholm has started! we demand urgent action on the climate and ecological emergency. we’ll b…,140,28/8/2020 6:02,Twitter Web App,0,471,en
site,site,1469," abc, cbs and nbc have done 50 segments on hurricane laura. not a single one has mentioned climate change. sign this p…",140,28/8/2020 5:33,Twitter for iPhone,0,742,en
site,site,1470, folks who just lost everything in the most rapidly intensifying hurricane in the recorded history of the gulf of mexico a…,140,27/8/2020 18:55,Twitter for iPhone,0,1081,en
site,site,1471, i always find that before/after pictures can really put things into perspective. #laura and its destructive winds leavi…,140,27/8/2020 16:47,Twitter Web App,0,615,en
site,site,1472," cust university islamabad is under water. yes, this is the capital. climate change has shown us our ineffective system…",140,27/8/2020 16:06,Twitter for iPhone,0,736,en
site,site,1473," more reasons to demand for #climateaction, in sierra leone we are now facing heavy rains causing floods, landslides, l…",140,27/8/2020 16:06,Twitter for iPhone,0,405,en
site,site,1474, while #hurricanlaura makes many headlines across the world... days of intense #monsoon rain has caused devastating flood…,140,27/8/2020 16:06,Twitter for iPhone,0,769,en
site,site,1475, the national hurricane center has forecasted unsurvivable storm surge from hurricane #laura in parts of louisiana and…,140,27/8/2020 5:45,Twitter Web App,0,11214,en
site,site,1476," hurricane laura jumped from category 1 to category 4 in a day. here's why hurricanes are now stronger, wetter, and more…",139,27/8/2020 5:12,Twitter for iPhone,0,489,en
site,site,1477, nhc has just increased hurricane #laura's estimated winds to 150mph sustained. that equals the strongest hurricane ever t…,140,27/8/2020 5:11,Twitter for iPhone,0,387,en
site,site,1478," over 24 hours, laura rapidly intensified from a category 1 hurricane without an eye to a category 4 with a well-defined eye. here'…",140,27/8/2020 5:11,Twitter for iPhone,0,573,en
site,site,1479, a potential for a 20 foot storm surge is insane. even a few feet of storm surge has incredible destructive force.#climat…,140,26/8/2020 18:36,Twitter for iPhone,0,329,en
site,site,1480,"scientists say there is no doubt that climate change is driving the extreme weather, increasing the threats to pro… ",140,25/8/2020 17:32,Twitter Web App,9955,3380,en
site,site,1481," another flood in my hometown. people are losing lives, shelters and resources. specially women &amp; children becoming displac…",144,25/8/2020 7:06,Twitter Web App,0,1234,en
site,site,1482,it’s deeply unfair that students of india are asked to sit national exams during the covid-19 pandemic and while mi… ,140,25/8/2020 7:00,Twitter Web App,96263,40707,en
site,site,1483," largest california wildfires on record since 19322018, mendocino complex, 459,123 acres2020, lnu lightning complex,…",140,24/8/2020 18:40,Twitter for iPhone,0,893,en
site,site,1484," it is no longer a question of when.  this is #verona, my city, after a storm,taken by a citizen. the problem is not that…",140,24/8/2020 18:32,Twitter for iPhone,0,1395,en
site,site,1485," the number of americans who feel passionately about climate change is rising sharply, and the issue appears likely to play…",139,24/8/2020 17:50,Twitter Web App,0,815,en
site,site,1486,"my gap year from school is over, and it feels so great to finally be back in school again! ",114,24/8/2020 15:37,Twitter for iPhone,161685,5680,en
site,site,1487,"   tropical storm laura leaves more than half a dozen dead in haiti, dominican republic ",140,24/8/2020 7:33,Twitter Web App,0,300,en
site,site,1488," the flooded streets of port-au-prince in the aftermath of tropical storm laura, haiti. [dieu nalio chery/ap photo] ",140,24/8/2020 7:32,Twitter Web App,0,341,en
site,site,1489, oh austria...enormous rainfall totals have triggered huge river flooding near bischofstetten (80 km west of vienna).…,138,23/8/2020 19:14,Twitter for iPhone,0,914,en
site,site,1490," 4 killed, 11 missing, after severe floods hit #giresun, northeastern turkey #climateemergency #climatecrisis",123,23/8/2020 18:14,Twitter for iPhone,0,444,en
site,site,1491,stories like these need to dominate the news if we are to have a chance of avoiding the worst case scenarios of the… ,140,23/8/2020 17:35,Twitter Web App,9173,3259,en
site,site,1492,”the level of ice loss revealed by the group matches the worst-case-scenario predictions outlined by the intergover… ,140,23/8/2020 11:29,Twitter for iPhone,12982,6649,en
site,site,1493," the 2nd &amp; 3rd largest fires in california history are simultaneously burning, right now. ",132,23/8/2020 8:24,Twitter for iPhone,0,3266,en
site,site,1494, two thousand years of global temperature.wait for it...,101,23/8/2020 7:33,Twitter Web App,0,9682,en
site,site,1495, wildfires in california have burned more in the past 7 days than they normally do in an entire year.the fires burning n…,140,22/8/2020 16:27,Twitter for iPhone,0,764,en
site,site,1496," once in a lifetime two hurricanes, same time, same place  ",126,22/8/2020 15:08,Twitter for iPhone,0,9551,en
site,site,1497,"thank you to the potsdam institute for climate impact research for having me back, and thank you to prof ricarda wi… ",140,22/8/2020 15:07,Twitter for iPhone,11241,1182,en
site,site,1498, this year's temperatures are the warmest on record for the #arctic sea ice melt season...[data from gistempv4 averaged over th…,140,22/8/2020 14:09,Twitter for iPhone,0,645,en
site,site,1499," greenland's ice sheet has melted to a point of no return, and efforts to slow global warming will not stop it from disintegrating,…",140,22/8/2020 14:09,Twitter for iPhone,0,3791,en
site,site,1500,"”normally it’s wise to avoid the region north of greenland, because it’s home to the thicker and older ice, and vir… ",140,22/8/2020 8:55,Twitter for iPhone,8449,3596,en
site,site,1501, the climate and ecological crisis is an emergency not an issue! we ask you to face it!#facetheclimateemergency🌏it's a rac…,140,21/8/2020 19:16,Twitter for iPhone,0,509,en
site,site,1502, greed is destroying our planetgreed is destroying people's livesgreed is taking away people's hopes and dreamsstop des…,140,21/8/2020 19:16,Twitter for iPhone,0,797,en
site,site,1503, week 80 iowa city climate strikeone message vote them out. vote for our future.  vote for climate action. …,140,21/8/2020 19:16,Twitter for iPhone,0,178,en
site,site,1504, week 81 back outside school. #schoolstrike4climate #fridaysforfuture ,112,21/8/2020 15:15,Twitter for iPhone,0,404,en
site,site,1505," my 75th week. terrible things are happening in russia, but we must not forget about the climate crisis. the authorities not…",140,21/8/2020 15:15,Twitter for iPhone,0,400,en
site,site,1506, striking for the climate in utrecht with  ,93,21/8/2020 15:10,Twitter for iPhone,0,140,en
site,site,1507," week 57 #climatestrikeangola became the 190th country to ratify the paris climate agreement.7 countries left eritre, sout…",140,21/8/2020 11:52,Twitter for iPhone,0,270,en
site,site,1508, tomorrow it’s the world overshoot day which means we have finished our resources for this year. my sign says if you…,139,21/8/2020 11:52,Twitter for iPhone,0,1283,en
site,site,1509, #scientistsforfuture international supporting #fridaysforfuture in stockholm! the swedish government should cut the emission…,140,21/8/2020 11:51,Twitter for iPhone,0,196,en
site,site,1510," week 48, with my cousin from our home we joined the climate strike carried out in berlin and in the world.🌱🌎 …",140,21/8/2020 11:50,Twitter for iPhone,0,183,en
site,site,1511,"school strike week 105. we’re back, social distant. berlin!#climatestrike #fridaysforfuture #schoolstrike4climate… ",139,21/8/2020 9:58,Twitter for iPhone,15709,2887,en
site,site,1512, this is week 80 of my #schoolstrike4climate but are you listening? whether you do or not i'll continue doing what is rig…,140,21/8/2020 8:59,Twitter for iPhone,0,361,en
site,site,1513, #fridaysforfuture taree 21/8/2020 here we are again ,95,21/8/2020 7:03,Twitter for iPhone,0,125,en
site,site,1514, week 36! #schoolstrike4climate from kenya. let's stop talking and act!action is better than words. we cannot eat coal! we…,139,21/8/2020 7:00,Twitter for iPhone,0,256,en
site,site,1515, #fridaysforfuture climate strike at sydney town hall ,92,21/8/2020 7:00,Twitter for iPhone,0,246,en
site,site,1516, school has started again and we are back at the #climatestrike in front of the swedish parliament again! the strike has be…,140,21/8/2020 7:00,Twitter for iPhone,0,424,en
site,site,1517, week 59kenya #climatestrikeonlinesay no to illegal logging and destruction of our natural resources like forests  #cli…,140,21/8/2020 5:26,Twitter for iPhone,0,339,en
site,site,1518," ca has experienced 10,849 lightning strikes in the last 72 hours and world record heat temperatures.we’re currently batt…",140,20/8/2020 17:40,Twitter for iPhone,0,10092,en
